   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,  -1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.50000,   0.00000
   0.00000,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,  -1.00000,   0.00000,   0.00000,   0.00000,   0.00000,   0.50000,   0.00000
  -0.00001,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,  -1.00000,   0.00000,  -0.00001,   0.00001,   0.00000,   0.50000,   0.00000
  -0.00002,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,  -1.00000,   0.00000,  -0.00002,   0.00003,   0.00000,   0.50000,   0.00000
  -0.00005,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,  -1.00000,   0.00000,  -0.00005,   0.00007,   0.00000,   0.50000,   0.00000
  -0.00010,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,  -1.00000,   0.00000,  -0.00010,   0.00014,   0.00000,   0.50000,   0.00000
  -0.00017,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,  -1.00000,   0.00000,  -0.00017,   0.00023,   0.00000,   0.50001,   0.00000
  -0.00027,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,  -1.00000,   0.00000,  -0.00027,   0.00037,   0.00000,   0.50001,   0.00000
  -0.00039,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,  -1.00000,   0.00000,  -0.00039,   0.00055,   0.00000,   0.50002,   0.00000
  -0.00056,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,  -1.00000,   0.00000,  -0.00056,   0.00077,   0.00000,   0.50003,   0.00000
  -0.00076,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,  -1.00000,   0.00000,  -0.00076,   0.00106,   0.00000,   0.50004,   0.00000
  -0.00100,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,  -1.00000,   0.00000,  -0.00100,   0.00139,   0.00000,   0.50005,   0.00000
  -0.00129,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,  -1.00000,   0.00000,  -0.00129,   0.00180,   0.00000,   0.50006,   0.00000
  -0.00163,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,  -1.00000,   0.00000,  -0.00163,   0.00227,   0.00000,   0.50008,   0.00000
  -0.00202,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,  -1.00000,   0.00000,  -0.00202,   0.00281,   0.00000,   0.50009,   0.00000
  -0.00246,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,  -1.00000,   0.00000,  -0.00246,   0.00343,   0.00000,   0.50011,   0.00000
  -0.00297,   0.00000,   1.00000,   0.00000,   1.00000,   0.00000,  -1.00000,   0.00000,  -0.00297,   0.00414,   0.00000,   0.50013,   0.00000
  -0.00353,   0.00000,   0.99999,   0.00000,   1.00000,   0.00000,  -0.99999,   0.00000,  -0.00353,   0.00492,   0.00000,   0.50016,   0.00000
  -0.00416,   0.00000,   0.99999,   0.00000,   1.00000,   0.00000,  -0.99999,   0.00000,  -0.00416,   0.00580,   0.00000,   0.50018,   0.00000
  -0.00486,   0.00000,   0.99999,   0.00000,   1.00000,   0.00000,  -0.99999,   0.00000,  -0.00486,   0.00677,   0.00000,   0.50021,   0.00000
  -0.00562,   0.00000,   0.99998,   0.00000,   1.00000,   0.00000,  -0.99998,   0.00000,  -0.00562,   0.00784,   0.00000,   0.50024,   0.00000
  -0.00646,   0.00000,   0.99998,   0.00000,   1.00000,   0.00000,  -0.99998,   0.00000,  -0.00646,   0.00901,   0.00000,   0.50028,   0.00000
  -0.00737,   0.00000,   0.99997,   0.00000,   1.00000,   0.00000,  -0.99997,   0.00000,  -0.00737,   0.01028,   0.00000,   0.50031,   0.00000
