   0.00000,   0.00080,   0.00000,   0.03601,   0.00000,  -0.16281
  -0.00000,   0.00063,   0.00000,   0.03597,  -0.00000,  -0.15955
  -0.00000,   0.00062,   0.00000,   0.02555,  -0.00000,  -0.14444
  -0.00000,   0.00061,   0.00000,   0.02502,  -0.00000,  -0.14155
  -0.00000,   0.00059,   0.00000,   0.02451,  -0.00000,  -0.13871
  -0.00000,   0.00058,   0.00000,   0.02400,  -0.00000,  -0.13593
  -0.00000,   0.00057,   0.00000,   0.02350,  -0.00000,  -0.13321
  -0.00000,   0.00056,   0.00000,   0.02302,  -0.00000,  -0.13054
  -0.00000,   0.00055,  -0.00000,   0.02254,  -0.00000,  -0.12792
  -0.00000,   0.00054,  -0.00000,   0.02208,  -0.00000,  -0.12536
  -0.00000,   0.00053,  -0.00000,   0.02162,  -0.00000,  -0.12285
  -0.00000,   0.00051,  -0.00000,   0.02118,  -0.00000,  -0.12039
  -0.00000,   0.00050,  -0.00000,   0.02074,  -0.00000,  -0.11798
  -0.00000,   0.00049,  -0.00000,   0.02032,  -0.00000,  -0.11562
  -0.00000,   0.00048,  -0.00000,   0.01990,  -0.00000,  -0.11330
  -0.00000,   0.00047,  -0.00000,   0.01949,  -0.00000,  -0.11103
  -0.00000,   0.00047,  -0.00000,   0.01909,  -0.00000,  -0.10881
  -0.00000,   0.00046,  -0.00000,   0.01871,  -0.00000,  -0.10663
  -0.00000,   0.00045,  -0.00000,   0.01833,  -0.00000,  -0.10449
  -0.00000,   0.00044,  -0.00000,   0.01795,  -0.00000,  -0.10239
  -0.00000,   0.00043,  -0.00000,   0.01759,  -0.00000,  -0.10034
  -0.00000,   0.00042,  -0.00000,   0.01724,  -0.00000,  -0.09833
  -0.00000,   0.00041,  -0.00000,   0.01689,  -0.00000,  -0.09636
  -0.00000,   0.00040,  -0.00000,   0.01655,  -0.00000,  -0.09443
  -0.00000,   0.00040,  -0.00000,   0.01621,  -0.00000,  -0.09254
  -0.00000,   0.00039,  -0.00000,   0.01589,  -0.00000,  -0.09068
  -0.00000,   0.00038,  -0.00000,   0.01557,  -0.00000,  -0.08886
  -0.00000,   0.00037,  -0.00000,   0.01525,  -0.00000,  -0.08708
  -0.00000,   0.00036,  -0.00000,   0.01495,  -0.00000,  -0.08534
  -0.00000,   0.00036,  -0.00000,   0.01464,  -0.00000,  -0.08363
  -0.00000,   0.00035,  -0.00000,   0.01434,  -0.00000,  -0.08195
  -0.00000,   0.00034,  -0.00000,   0.01405,  -0.00000,  -0.08031
  -0.00000,   0.00034,  -0.00000,   0.01376,  -0.00000,  -0.07870
  -0.00000,   0.00033,  -0.00000,   0.01348,  -0.00000,  -0.07713
  -0.00000,   0.00032,  -0.00000,   0.01319,  -0.00000,  -0.07559
  -0.00000,   0.00032,  -0.00000,   0.01292,  -0.00000,  -0.07407
  -0.00000,   0.00031,  -0.00000,   0.01264,  -0.00000,  -0.07259
  -0.00000,   0.00030,  -0.00000,   0.01237,  -0.00000,  -0.07114
  -0.00000,   0.00030,  -0.00000,   0.01211,  -0.00000,  -0.06972
  -0.00000,   0.00029,  -0.00000,   0.01185,  -0.00000,  -0.06833
  -0.00000,   0.00029,  -0.00000,   0.01159,  -0.00000,  -0.06696
  -0.00000,   0.00028,  -0.00000,   0.01133,  -0.00000,  -0.06562
  -0.00000,   0.00027,  -0.00000,   0.01109,  -0.00000,  -0.06431
  -0.00000,   0.00027,  -0.00000,   0.01084,  -0.00000,  -0.06303
  -0.00000,   0.00026,  -0.00000,   0.01060,  -0.00000,  -0.06177
  -0.00000,   0.00026,  -0.00000,   0.01036,  -0.00000,  -0.06053
  -0.00000,   0.00025,  -0.00000,   0.01013,  -0.00000,  -0.05932
  -0.00000,   0.00025,  -0.00000,   0.00990,  -0.00000,  -0.05813
  -0.00000,   0.00024,  -0.00000,   0.00967,  -0.00000,  -0.05697
  -0.00000,   0.00024,  -0.00000,   0.00945,  -0.00000,  -0.05583
  -0.00000,   0.00023,  -0.00000,   0.00923,  -0.00000,  -0.05471
  -0.00000,   0.00023,  -0.00000,   0.00902,  -0.00000,  -0.05362
  -0.00000,   0.00022,  -0.00000,   0.00880,  -0.00000,  -0.05254
  -0.00000,   0.00022,  -0.00000,   0.00859,  -0.00000,  -0.05149
  -0.00000,   0.00022,  -0.00000,   0.00839,  -0.00000,  -0.05046
  -0.00000,   0.00021,  -0.00000,   0.00819,  -0.00000,  -0.04945
  -0.00000,   0.00021,  -0.00000,   0.00799,  -0.00000,  -0.04846
  -0.00000,   0.00020,  -0.00000,   0.00779,  -0.00000,  -0.04749
  -0.00000,   0.00020,  -0.00000,   0.00760,  -0.00000,  -0.04654
  -0.00000,   0.00019,  -0.00000,   0.00740,  -0.00000,  -0.04561
  -0.00000,   0.00019,  -0.00000,   0.00721,  -0.00000,  -0.04470
  -0.00000,   0.00019,  -0.00000,   0.00703,  -0.00000,  -0.04381
  -0.00000,   0.00018,  -0.00000,   0.00684,  -0.00000,  -0.04294
  -0.00000,   0.00018,  -0.00000,   0.00665,  -0.00000,  -0.04209
  -0.00000,   0.00018,  -0.00000,   0.00647,   0.00000,  -0.04126
  -0.00000,   0.00017,  -0.00000,   0.00628,   0.00000,  -0.04044
  -0.00000,   0.00017,  -0.00000,   0.00610,   0.00000,  -0.03965
  -0.00000,   0.00017,  -0.00000,   0.00591,   0.00000,  -0.03887
  -0.00000,   0.00016,  -0.00000,   0.00572,   0.00000,  -0.03811
  -0.00000,   0.00016,  -0.00000,   0.00553,   0.00000,  -0.03736
  -0.00000,   0.00016,  -0.00000,   0.00533,   0.00000,  -0.03663
  -0.00000,   0.00015,  -0.00000,   0.00512,   0.00000,  -0.03592
  -0.00000,   0.00015,  -0.00000,   0.00490,   0.00000,  -0.03522
  -0.00000,   0.00015,  -0.00000,   0.00465,   0.00000,  -0.03453
  -0.00000,   0.00014,  -0.00000,   0.00437,   0.00000,  -0.03385
  -0.00000,   0.00014,  -0.00000,   0.00402,   0.00000,  -0.03318
  -0.00000,   0.00014,  -0.00000,   0.00355,   0.00000,  -0.03249
  -0.00000,   0.00014,  -0.00000,   0.00295,   0.00000,  -0.03178
  -0.00000,   0.00013,  -0.00000,   0.00291,   0.00000,  -0.03114
  -0.00000,   0.00013,  -0.00000,   0.00287,   0.00000,  -0.03051
  -0.00000,   0.00013,  -0.00000,   0.00283,   0.00000,  -0.02989
  -0.00000,   0.00012,  -0.00000,   0.00279,   0.00000,  -0.02929
  -0.00000,   0.00012,  -0.00000,   0.00275,   0.00000,  -0.02870
  -0.00000,   0.00012,  -0.00000,   0.00271,   0.00000,  -0.02812
  -0.00000,   0.00012,  -0.00000,   0.00268,   0.00000,  -0.02755
  -0.00000,   0.00012,  -0.00000,   0.00264,   0.00000,  -0.02699
  -0.00000,   0.00011,  -0.00000,   0.00261,   0.00000,  -0.02644
  -0.00000,   0.00011,  -0.00000,   0.00258,   0.00000,  -0.02591
  -0.00000,   0.00011,  -0.00000,   0.00254,   0.00000,  -0.02538
  -0.00000,   0.00011,  -0.00000,   0.00251,   0.00000,  -0.02487
  -0.00000,   0.00010,  -0.00000,   0.00248,   0.00000,  -0.02436
  -0.00000,   0.00010,  -0.00000,   0.00244,   0.00000,  -0.02387
  -0.00000,   0.00010,  -0.00000,   0.00241,   0.00000,  -0.02339
  -0.00000,   0.00010,  -0.00000,   0.00238,   0.00000,  -0.02291
  -0.00000,   0.00010,  -0.00000,   0.00234,   0.00000,  -0.02244
  -0.00000,   0.00009,  -0.00000,   0.00231,   0.00000,  -0.02199
  -0.00000,   0.00009,  -0.00000,   0.00228,   0.00000,  -0.02154
  -0.00000,   0.00009,  -0.00000,   0.00225,   0.00000,  -0.02110
  -0.00000,   0.00009,  -0.00000,   0.00221,   0.00000,  -0.02067
  -0.00000,   0.00009,  -0.00000,   0.00218,   0.00000,  -0.02025
  -0.00000,   0.00008,  -0.00000,   0.00215,   0.00000,  -0.01983
  -0.00000,   0.00008,  -0.00000,   0.00212,   0.00000,  -0.01943
  -0.00000,   0.00008,  -0.00000,   0.00208,   0.00000,  -0.01903
  -0.00000,   0.00008,  -0.00000,   0.00205,   0.00000,  -0.01864
  -0.00000,   0.00008,  -0.00000,   0.00202,   0.00000,  -0.01826
  -0.00000,   0.00008,  -0.00000,   0.00199,   0.00000,  -0.01788
  -0.00000,   0.00008,  -0.00000,   0.00195,   0.00000,  -0.01751
  -0.00000,   0.00007,  -0.00000,   0.00192,   0.00000,  -0.01715
  -0.00000,   0.00007,  -0.00000,   0.00189,   0.00000,  -0.01680
  -0.00000,   0.00007,  -0.00000,   0.00186,   0.00000,  -0.01645
  -0.00000,   0.00007,  -0.00000,   0.00183,   0.00000,  -0.01611
  -0.00000,   0.00007,  -0.00000,   0.00180,   0.00000,  -0.01578
  -0.00000,   0.00007,  -0.00000,   0.00177,   0.00000,  -0.01545
  -0.00000,   0.00007,  -0.00000,   0.00173,   0.00000,  -0.01513
  -0.00000,   0.00006,  -0.00000,   0.00170,   0.00000,  -0.01481
  -0.00000,   0.00006,  -0.00000,   0.00167,   0.00000,  -0.01450
  -0.00000,   0.00006,  -0.00000,   0.00164,   0.00000,  -0.01420
  -0.00000,   0.00006,  -0.00000,   0.00161,   0.00000,  -0.01390
  -0.00000,   0.00006,  -0.00000,   0.00159,   0.00000,  -0.01361
  -0.00000,   0.00006,  -0.00000,   0.00156,   0.00000,  -0.01333
  -0.00000,   0.00006,  -0.00000,   0.00153,   0.00000,  -0.01305
  -0.00000,   0.00006,  -0.00000,   0.00150,   0.00000,  -0.01277
  -0.00000,   0.00005,  -0.00000,   0.00147,   0.00000,  -0.01250
  -0.00000,   0.00005,  -0.00000,   0.00144,   0.00000,  -0.01224
  -0.00000,   0.00005,  -0.00000,   0.00141,   0.00000,  -0.01198
  -0.00000,   0.00005,  -0.00000,   0.00139,   0.00000,  -0.01173
  -0.00000,   0.00005,  -0.00000,   0.00136,   0.00000,  -0.01148
  -0.00000,   0.00005,  -0.00000,   0.00133,   0.00000,  -0.01123
  -0.00000,   0.00005,  -0.00000,   0.00131,   0.00000,  -0.01100
  -0.00000,   0.00005,  -0.00000,   0.00128,   0.00000,  -0.01076
  -0.00000,   0.00005,  -0.00000,   0.00126,   0.00000,  -0.01053
  -0.00000,   0.00005,  -0.00000,   0.00123,   0.00000,  -0.01031
  -0.00000,   0.00004,  -0.00000,   0.00121,   0.00000,  -0.01009
  -0.00000,   0.00004,  -0.00000,   0.00118,   0.00000,  -0.00987
  -0.00000,   0.00004,  -0.00000,   0.00116,   0.00000,  -0.00966
  -0.00000,   0.00004,  -0.00000,   0.00113,   0.00000,  -0.00945
  -0.00000,   0.00004,  -0.00000,   0.00111,   0.00000,  -0.00925
  -0.00000,   0.00004,  -0.00000,   0.00109,   0.00000,  -0.00905
  -0.00000,   0.00004,  -0.00000,   0.00106,   0.00000,  -0.00885
  -0.00000,   0.00004,  -0.00000,   0.00104,   0.00000,  -0.00866
  -0.00000,   0.00004,  -0.00000,   0.00102,   0.00000,  -0.00847
  -0.00000,   0.00004,  -0.00000,   0.00100,   0.00000,  -0.00829
  -0.00000,   0.00004,  -0.00000,   0.00097,   0.00000,  -0.00811
  -0.00000,   0.00004,  -0.00000,   0.00095,   0.00000,  -0.00793
  -0.00000,   0.00003,  -0.00000,   0.00093,   0.00000,  -0.00776
  -0.00000,   0.00003,  -0.00000,   0.00091,   0.00000,  -0.00759
  -0.00000,   0.00003,  -0.00000,   0.00089,   0.00000,  -0.00743
  -0.00000,   0.00003,  -0.00000,   0.00087,   0.00000,  -0.00727
  -0.00000,   0.00003,  -0.00000,   0.00085,   0.00000,  -0.00711
  -0.00000,   0.00003,  -0.00000,   0.00083,   0.00000,  -0.00695
  -0.00000,   0.00003,  -0.00000,   0.00082,   0.00000,  -0.00680
  -0.00000,   0.00003,  -0.00000,   0.00080,   0.00000,  -0.00665
  -0.00000,   0.00003,  -0.00000,   0.00078,   0.00000,  -0.00651
  -0.00000,   0.00003,  -0.00000,   0.00076,   0.00000,  -0.00637
  -0.00000,   0.00003,  -0.00000,   0.00075,   0.00000,  -0.00623
  -0.00000,   0.00003,  -0.00000,   0.00073,   0.00000,  -0.00609
  -0.00000,   0.00003,  -0.00000,   0.00071,   0.00000,  -0.00596
  -0.00000,   0.00003,  -0.00000,   0.00070,   0.00000,  -0.00583
  -0.00000,   0.00003,  -0.00000,   0.00068,   0.00000,  -0.00570
  -0.00000,   0.00003,  -0.00000,   0.00067,   0.00000,  -0.00558
  -0.00000,   0.00003,  -0.00000,   0.00065,   0.00000,  -0.00546
  -0.00000,   0.00002,  -0.00000,   0.00064,   0.00000,  -0.00534
  -0.00000,   0.00002,  -0.00000,   0.00062,   0.00000,  -0.00522
  -0.00000,   0.00002,  -0.00000,   0.00061,   0.00000,  -0.00511
  -0.00000,   0.00002,  -0.00000,   0.00059,   0.00000,  -0.00500
  -0.00000,   0.00002,  -0.00000,   0.00058,   0.00000,  -0.00489
  -0.00000,   0.00002,  -0.00000,   0.00057,   0.00000,  -0.00479
  -0.00000,   0.00002,  -0.00000,   0.00055,   0.00000,  -0.00469
  -0.00000,   0.00002,  -0.00000,   0.00054,   0.00000,  -0.00459
  -0.00000,   0.00002,  -0.00000,   0.00053,   0.00000,  -0.00449
  -0.00000,   0.00002,  -0.00000,   0.00052,   0.00000,  -0.00439
  -0.00000,   0.00002,  -0.00000,   0.00051,   0.00000,  -0.00430
  -0.00000,   0.00002,  -0.00000,   0.00050,   0.00000,  -0.00421
  -0.00000,   0.00002,  -0.00000,   0.00049,   0.00000,  -0.00412
  -0.00000,   0.00002,  -0.00000,   0.00047,   0.00000,  -0.00403
  -0.00000,   0.00002,  -0.00000,   0.00046,   0.00000,  -0.00395
  -0.00000,   0.00002,  -0.00000,   0.00045,   0.00000,  -0.00386
  -0.00000,   0.00002,  -0.00000,   0.00044,   0.00000,  -0.00378
  -0.00000,   0.00002,  -0.00000,   0.00044,   0.00000,  -0.00370
  -0.00000,   0.00002,  -0.00000,   0.00043,   0.00000,  -0.00363
  -0.00000,   0.00002,  -0.00000,   0.00042,   0.00000,  -0.00355
  -0.00000,   0.00002,  -0.00000,   0.00041,   0.00000,  -0.00348
  -0.00000,   0.00002,  -0.00000,   0.00040,   0.00000,  -0.00341
  -0.00000,   0.00002,  -0.00000,   0.00039,   0.00000,  -0.00333
  -0.00000,   0.00002,  -0.00000,   0.00038,   0.00000,  -0.00327
  -0.00000,   0.00002,  -0.00000,   0.00037,   0.00000,  -0.00320
  -0.00000,   0.00001,  -0.00000,   0.00037,   0.00000,  -0.00313
  -0.00000,   0.00001,  -0.00000,   0.00036,   0.00000,  -0.00307
  -0.00000,   0.00001,  -0.00000,   0.00035,   0.00000,  -0.00301
  -0.00000,   0.00001,  -0.00000,   0.00034,   0.00000,  -0.00295
  -0.00000,   0.00001,  -0.00000,   0.00034,   0.00000,  -0.00289
  -0.00000,   0.00001,  -0.00000,   0.00033,   0.00000,  -0.00283
  -0.00000,   0.00001,  -0.00000,   0.00032,   0.00000,  -0.00277
  -0.00000,   0.00001,  -0.00000,   0.00032,   0.00000,  -0.00271
  -0.00000,   0.00001,  -0.00000,   0.00031,   0.00000,  -0.00266
  -0.00000,   0.00001,  -0.00000,   0.00030,   0.00000,  -0.00261
  -0.00000,   0.00001,  -0.00000,   0.00030,   0.00000,  -0.00255
  -0.00000,   0.00001,  -0.00000,   0.00029,   0.00000,  -0.00250
  -0.00000,   0.00001,  -0.00000,   0.00029,   0.00000,  -0.00245
  -0.00000,   0.00001,  -0.00000,   0.00028,   0.00000,  -0.00240
  -0.00000,   0.00001,  -0.00000,   0.00027,   0.00000,  -0.00235
  -0.00000,   0.00001,  -0.00000,   0.00027,   0.00000,  -0.00231
  -0.00000,   0.00001,  -0.00000,   0.00026,   0.00000,  -0.00226
  -0.00000,   0.00001,  -0.00000,   0.00026,   0.00000,  -0.00221
  -0.00000,   0.00001,  -0.00000,   0.00025,   0.00000,  -0.00217
  -0.00000,   0.00001,  -0.00000,   0.00025,   0.00000,  -0.00213
  -0.00000,   0.00001,  -0.00000,   0.00024,   0.00000,  -0.00208
  -0.00000,   0.00001,  -0.00000,   0.00024,   0.00000,  -0.00204
  -0.00000,   0.00001,  -0.00000,   0.00023,   0.00000,  -0.00200
  -0.00000,   0.00001,  -0.00000,   0.00023,   0.00000,  -0.00196
  -0.00000,   0.00001,  -0.00000,   0.00022,   0.00000,  -0.00192
  -0.00000,   0.00001,  -0.00000,   0.00022,   0.00000,  -0.00188
  -0.00000,   0.00001,  -0.00000,   0.00022,   0.00000,  -0.00185
  -0.00000,   0.00001,  -0.00000,   0.00021,   0.00000,  -0.00181
  -0.00000,   0.00001,  -0.00000,   0.00021,   0.00000,  -0.00177
  -0.00000,   0.00001,  -0.00000,   0.00020,   0.00000,  -0.00174
  -0.00000,   0.00001,  -0.00000,   0.00020,   0.00000,  -0.00170
  -0.00000,   0.00001,  -0.00000,   0.00019,   0.00000,  -0.00167
  -0.00000,   0.00001,  -0.00000,   0.00019,   0.00000,  -0.00163
  -0.00000,   0.00001,  -0.00000,   0.00019,   0.00000,  -0.00160
  -0.00000,   0.00001,  -0.00000,   0.00018,   0.00000,  -0.00157
